Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Astana,PM2.5 - Principal,2024-04-28 07:00 AM,2024,04,28,07,38.3,108,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 08:00 AM,2024,04,28,08,29.1,87,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 09:00 AM,2024,04,28,09,22.0,72,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 10:00 AM,2024,04,28,10,20.5,69,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 11:00 AM,2024,04,28,11,15.7,59,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 12:00 PM,2024,04,28,12,14.3,56,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 01:00 PM,2024,04,28,13,13.1,53,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 02:00 PM,2024,04,28,14,13.0,53,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 03:00 PM,2024,04,28,15,13.5,54,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 04:00 PM,2024,04,28,16,12.7,52,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 05:00 PM,2024,04,28,17,14.3,56,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 06:00 PM,2024,04,28,18,14.1,55,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 07:00 PM,2024,04,28,19,12.0,50,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 08:00 PM,2024,04,28,20,13.0,53,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 09:00 PM,2024,04,28,21,12.5,52,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 10:00 PM,2024,04,28,22,13.5,54,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-28 11:00 PM,2024,04,28,23,15.5,58,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 12:00 AM,2024,04,29,00,13.9,55,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 01:00 AM,2024,04,29,01,13.5,54,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 02:00 AM,2024,04,29,02,11.9,50,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 03:00 AM,2024,04,29,03,11.0,46,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 04:00 AM,2024,04,29,04,8.4,35,Good,6.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 05:00 AM,2024,04,29,05,12.7,52,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 06:00 AM,2024,04,29,06,12.8,52,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 07:00 AM,2024,04,29,07,13.9,55,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 08:00 AM,2024,04,29,08,12.9,53,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 09:00 AM,2024,04,29,09,12.4,52,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 10:00 AM,2024,04,29,10,14.7,56,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 11:00 AM,2024,04,29,11,13.8,55,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 12:00 PM,2024,04,29,12,13.9,55,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 01:00 PM,2024,04,29,13,15.4,58,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 02:00 PM,2024,04,29,14,16.7,61,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 03:00 PM,2024,04,29,15,14.3,56,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 04:00 PM,2024,04,29,16,15.4,58,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 05:00 PM,2024,04,29,17,12.3,51,Moderate,9.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 06:00 PM,2024,04,29,18,14.6,56,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 07:00 PM,2024,04,29,19,13.8,55,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 08:00 PM,2024,04,29,20,14.4,56,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 09:00 PM,2024,04,29,21,14.2,55,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 10:00 PM,2024,04,29,22,14.1,55,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-04-29 11:00 PM,2024,04,29,23,13.0,53,Moderate,12.0,UG/M3,1 Hr,Valid
