Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Astana,PM2.5 - Principal,2024-03-10 05:00 AM,2024,03,10,05,27.0,82,Moderate,28.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 06:00 AM,2024,03,10,06,26.5,81,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 07:00 AM,2024,03,10,07,24.2,76,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 08:00 AM,2024,03,10,08,22.6,73,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 09:00 AM,2024,03,10,09,21.8,71,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 10:00 AM,2024,03,10,10,21.9,72,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 11:00 AM,2024,03,10,11,16.4,60,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 12:00 PM,2024,03,10,12,15.2,58,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 01:00 PM,2024,03,10,13,16.1,59,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 02:00 PM,2024,03,10,14,16.5,60,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 03:00 PM,2024,03,10,15,16.7,61,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 04:00 PM,2024,03,10,16,17.3,62,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 05:00 PM,2024,03,10,17,17.1,62,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 06:00 PM,2024,03,10,18,18.5,64,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 07:00 PM,2024,03,10,19,17.7,63,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 08:00 PM,2024,03,10,20,16.8,61,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 09:00 PM,2024,03,10,21,19.4,66,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 10:00 PM,2024,03,10,22,18.7,65,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-10 11:00 PM,2024,03,10,23,18.7,65,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 12:00 AM,2024,03,11,00,20.4,68,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 01:00 AM,2024,03,11,01,19.3,66,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 02:00 AM,2024,03,11,02,18.8,65,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 03:00 AM,2024,03,11,03,19.5,67,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 04:00 AM,2024,03,11,04,17.3,62,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 05:00 AM,2024,03,11,05,18.0,63,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 06:00 AM,2024,03,11,06,17.1,62,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 07:00 AM,2024,03,11,07,18.3,64,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 08:00 AM,2024,03,11,08,17.3,62,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 09:00 AM,2024,03,11,09,18.0,63,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 10:00 AM,2024,03,11,10,16.3,60,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 11:00 AM,2024,03,11,11,17.8,63,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 12:00 PM,2024,03,11,12,18.5,64,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 01:00 PM,2024,03,11,13,19.3,66,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 02:00 PM,2024,03,11,14,19.9,67,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 03:00 PM,2024,03,11,15,19.2,66,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 04:00 PM,2024,03,11,16,19.5,67,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 05:00 PM,2024,03,11,17,22.5,73,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 06:00 PM,2024,03,11,18,23.2,74,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 07:00 PM,2024,03,11,19,22.6,73,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 08:00 PM,2024,03,11,20,20.5,69,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 09:00 PM,2024,03,11,21,20.2,68,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 10:00 PM,2024,03,11,22,19.3,66,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-11 11:00 PM,2024,03,11,23,19.2,66,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 12:00 AM,2024,03,12,00,19.1,66,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 01:00 AM,2024,03,12,01,18.7,65,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 02:00 AM,2024,03,12,02,18.1,64,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 03:00 AM,2024,03,12,03,16.6,60,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 04:00 AM,2024,03,12,04,15.9,59,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 05:00 AM,2024,03,12,05,16.0,59,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 06:00 AM,2024,03,12,06,13.4,54,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 07:00 AM,2024,03,12,07,17.7,63,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 08:00 AM,2024,03,12,08,31.3,91,Moderate,45.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 09:00 AM,2024,03,12,09,38.1,107,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 10:00 AM,2024,03,12,10,47.5,131,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 11:00 AM,2024,03,12,11,39.2,110,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 12:00 PM,2024,03,12,12,33.6,96,Moderate,28.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 01:00 PM,2024,03,12,13,30.3,89,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 02:00 PM,2024,03,12,14,31.1,91,Moderate,32.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 03:00 PM,2024,03,12,15,31.5,92,Moderate,32.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 04:00 PM,2024,03,12,16,33.2,95,Moderate,35.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 05:00 PM,2024,03,12,17,37.6,106,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 06:00 PM,2024,03,12,18,39.8,112,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 07:00 PM,2024,03,12,19,45.4,125,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 08:00 PM,2024,03,12,20,43.7,121,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 09:00 PM,2024,03,12,21,34.8,99,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 10:00 PM,2024,03,12,22,33.0,95,Moderate,31.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-12 11:00 PM,2024,03,12,23,33.0,95,Moderate,33.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 12:00 AM,2024,03,13,00,33.0,95,Moderate,33.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 01:00 AM,2024,03,13,01,28.4,85,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 02:00 AM,2024,03,13,02,22.7,73,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 03:00 AM,2024,03,13,03,21.8,71,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 04:00 AM,2024,03,13,04,20.9,70,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 05:00 AM,2024,03,13,05,17.4,62,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 06:00 AM,2024,03,13,06,17.7,63,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 07:00 AM,2024,03,13,07,17.8,63,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 08:00 AM,2024,03,13,08,16.9,61,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 09:00 AM,2024,03,13,09,17.4,62,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 10:00 AM,2024,03,13,10,21.7,71,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 11:00 AM,2024,03,13,11,19.8,67,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 12:00 PM,2024,03,13,12,21.7,71,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 01:00 PM,2024,03,13,13,20.4,68,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 02:00 PM,2024,03,13,14,18.8,65,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 03:00 PM,2024,03,13,15,15.8,59,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 04:00 PM,2024,03,13,16,15.4,58,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 05:00 PM,2024,03,13,17,19.2,66,Moderate,23.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 06:00 PM,2024,03,13,18,20.6,69,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 07:00 PM,2024,03,13,19,24.8,78,Moderate,29.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 08:00 PM,2024,03,13,20,28.9,86,Moderate,33.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 09:00 PM,2024,03,13,21,25.4,79,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 10:00 PM,2024,03,13,22,23.7,75,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-13 11:00 PM,2024,03,13,23,23.8,76,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 12:00 AM,2024,03,14,00,28.9,86,Moderate,34.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 01:00 AM,2024,03,14,01,35.4,100,Moderate,42.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 02:00 AM,2024,03,14,02,30.7,90,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 03:00 AM,2024,03,14,03,30.8,90,Moderate,31.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 04:00 AM,2024,03,14,04,30.9,91,Moderate,31.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 05:00 AM,2024,03,14,05,32.3,93,Moderate,34.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 06:00 AM,2024,03,14,06,30.3,89,Moderate,28.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 07:00 AM,2024,03,14,07,32.0,93,Moderate,34.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 08:00 AM,2024,03,14,08,30.6,90,Moderate,29.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 09:00 AM,2024,03,14,09,33.1,95,Moderate,36.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 10:00 AM,2024,03,14,10,32.1,93,Moderate,31.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 11:00 AM,2024,03,14,11,31.3,91,Moderate,30.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 12:00 PM,2024,03,14,12,30.4,89,Moderate,29.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 01:00 PM,2024,03,14,13,27.1,83,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 02:00 PM,2024,03,14,14,23.6,75,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 03:00 PM,2024,03,14,15,20.5,69,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 04:00 PM,2024,03,14,16,16.7,61,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 05:00 PM,2024,03,14,17,14.3,56,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 06:00 PM,2024,03,14,18,14.1,55,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 07:00 PM,2024,03,14,19,15.0,57,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 08:00 PM,2024,03,14,20,17.5,62,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 09:00 PM,2024,03,14,21,15.7,59,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 10:00 PM,2024,03,14,22,19.8,67,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-14 11:00 PM,2024,03,14,23,19.4,66,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 12:00 AM,2024,03,15,00,20.2,68,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 01:00 AM,2024,03,15,01,23.6,75,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 02:00 AM,2024,03,15,02,15.8,59,Moderate,8.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 03:00 AM,2024,03,15,03,18.9,65,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 04:00 AM,2024,03,15,04,20.9,70,Moderate,23.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 05:00 AM,2024,03,15,05,23.9,76,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 06:00 AM,2024,03,15,06,23.4,75,Moderate,23.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 07:00 AM,2024,03,15,07,23.7,75,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 08:00 AM,2024,03,15,08,24.3,77,Moderate,25.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 09:00 AM,2024,03,15,09,25.6,79,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 10:00 AM,2024,03,15,10,28.3,85,Moderate,31.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 11:00 AM,2024,03,15,11,27.6,84,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 12:00 PM,2024,03,15,12,28.8,86,Moderate,30.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 01:00 PM,2024,03,15,13,27.4,83,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 02:00 PM,2024,03,15,14,26.6,81,Moderate,25.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 03:00 PM,2024,03,15,15,24.8,78,Moderate,21.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 04:00 PM,2024,03,15,16,24.8,78,Moderate,25.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 05:00 PM,2024,03,15,17,24.9,78,Moderate,25.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 06:00 PM,2024,03,15,18,25.2,79,Moderate,26.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 07:00 PM,2024,03,15,19,25.1,78,Moderate,25.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 08:00 PM,2024,03,15,20,24.7,77,Moderate,24.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 09:00 PM,2024,03,15,21,23.0,74,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 10:00 PM,2024,03,15,22,22.0,72,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-15 11:00 PM,2024,03,15,23,20.1,68,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 12:00 AM,2024,03,16,00,20.2,68,Moderate,19.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 01:00 AM,2024,03,16,01,16.9,61,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 02:00 AM,2024,03,16,02,18.3,64,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 03:00 AM,2024,03,16,03,17.2,62,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 04:00 AM,2024,03,16,04,16.6,60,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 05:00 AM,2024,03,16,05,18.2,64,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 06:00 AM,2024,03,16,06,17.2,62,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 07:00 AM,2024,03,16,07,16.7,61,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 08:00 AM,2024,03,16,08,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 09:00 AM,2024,03,16,09,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 10:00 AM,2024,03,16,10,16.6,60,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 11:00 AM,2024,03,16,11,16.1,59,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 12:00 PM,2024,03,16,12,14.9,57,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 01:00 PM,2024,03,16,13,14.2,55,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 02:00 PM,2024,03,16,14,14.8,57,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 03:00 PM,2024,03,16,15,13.0,53,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 04:00 PM,2024,03,16,16,12.6,52,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 05:00 PM,2024,03,16,17,12.9,53,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 06:00 PM,2024,03,16,18,12.6,52,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 07:00 PM,2024,03,16,19,14.6,56,Moderate,18.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 08:00 PM,2024,03,16,20,13.2,53,Moderate,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 09:00 PM,2024,03,16,21,13.1,53,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 10:00 PM,2024,03,16,22,13.0,53,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-16 11:00 PM,2024,03,16,23,11.6,48,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 12:00 AM,2024,03,17,00,11.8,49,Good,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 01:00 AM,2024,03,17,01,12.3,51,Moderate,13.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 02:00 AM,2024,03,17,02,11.7,49,Good,11.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 03:00 AM,2024,03,17,03,10.9,45,Good,10.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 04:00 AM,2024,03,17,04,12.3,51,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 05:00 AM,2024,03,17,05,13.5,54,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 06:00 AM,2024,03,17,06,13.7,54,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 07:00 AM,2024,03,17,07,13.9,55,Moderate,15.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 08:00 AM,2024,03,17,08,13.2,53,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 09:00 AM,2024,03,17,09,14.3,56,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 10:00 AM,2024,03,17,10,17.3,62,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 11:00 AM,2024,03,17,11,19.6,67,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 12:00 PM,2024,03,17,12,16.8,61,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 01:00 PM,2024,03,17,13,15.4,58,Moderate,14.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 02:00 PM,2024,03,17,14,13.7,54,Moderate,12.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 03:00 PM,2024,03,17,15,14.8,57,Moderate,16.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 04:00 PM,2024,03,17,16,15.8,59,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 05:00 PM,2024,03,17,17,16.3,60,Moderate,17.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 06:00 PM,2024,03,17,18,18.9,65,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 07:00 PM,2024,03,17,19,28.6,86,Moderate,38.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 08:00 PM,2024,03,17,20,37.3,105,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 09:00 PM,2024,03,17,21,42.1,117,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 10:00 PM,2024,03,17,22,47.0,129,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-17 11:00 PM,2024,03,17,23,34.5,98,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-18 12:00 AM,2024,03,18,00,30.7,90,Moderate,27.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-18 01:00 AM,2024,03,18,01,25.3,79,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-18 02:00 AM,2024,03,18,02,23.6,75,Moderate,22.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-18 03:00 AM,2024,03,18,03,21.8,71,Moderate,20.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-18 04:00 AM,2024,03,18,04,49.4,135,Unhealthy for Sensitive Groups,77.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-18 05:00 AM,2024,03,18,05,76.2,162,Unhealthy,103.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-18 06:00 AM,2024,03,18,06,92.1,170,Unhealthy,108.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-18 07:00 AM,2024,03,18,07,89.5,169,Unhealthy,87.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-18 08:00 AM,2024,03,18,08,58.7,153,Unhealthy,28.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-18 09:00 AM,2024,03,18,09,44.3,123,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-18 10:00 AM,2024,03,18,10,39.1,110,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Astana,PM2.5 - Principal,2024-03-18 11:00 AM,2024,03,18,11,42.5,118,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
